;NU_ANO_CENSO;SG_IES;CO_IES;NO_CURSO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;NO_CINE_ROTULO;NO_CINE_AREA_GERAL;NO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_VG_TOTAL;QT_ING_ENEM;QT_ING_VESTIBULAR;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_MAT_NACESTRANG;QT_CONC_NACESTRANG;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_MAT_FINANC;QT_CONC_FINANC;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA
2852;2023;IESB;1060;FARMACIA;CENTRO UNIVERSITARIO;PRIVADA;FARMACIA;SAUDE E BEM-ESTAR;SAUDE;FARMACIA;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;382.0;18.0;10.0;191.0;191.0;73.0;49.0;24.0;38.0;35.0;0.0;46.0;14.0;4.0;2.0;4.0;2.0;1.0;34.0;5.0;31.0;2.0;0.0;1.0;11.0;7.0;4.0;10.0;1.0;0.0;6.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;11.0;41.0;32.0;0.0;5.0;6.0;0.0
2853;2023;IESB;1060;FARMACIA;CENTRO UNIVERSITARIO;PRIVADA;FARMACIA;SAUDE E BEM-ESTAR;SAUDE;FARMACIA;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;310.0;23.0;14.0;155.0;155.0;160.0;121.0;39.0;69.0;91.0;0.0;107.0;18.0;18.0;7.0;10.0;0.0;0.0;39.0;11.0;100.0;2.0;0.0;8.0;16.0;14.0;2.0;0.0;16.0;0.0;11.0;2.0;1.0;1.0;1.0;0.0;0.0;4.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;156.0;16.0;117.0;43.0;0.0;9.0;7.0;0.0
2854;2023;IESB;1060;FOTOGRAFIA;CENTRO UNIVERSITARIO;PRIVADA;FOTOGRAFIA;ARTES E HUMANIDADES;ARTES;PRODUCAO AUDIOVISUAL, DE MIDIA E CULTURAL;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;197.0;0.0;0.0;197.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0
2855;2023;IESB;1060;GASTRONOMIA;CENTRO UNIVERSITARIO;PRIVADA;GASTRONOMIA;SERVICOS;SERVICOS PESSOAIS;SERVICOS DE ALIMENTACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;915.0;23.0;35.0;610.0;305.0;190.0;103.0;87.0;137.0;53.0;0.0;104.0;30.0;15.0;12.0;13.0;13.0;3.0;86.0;7.0;83.0;1.0;0.0;13.0;80.0;42.0;38.0;61.0;19.0;0.0;48.0;15.0;9.0;2.0;4.0;1.0;1.0;40.0;1.0;32.0;1.0;0.0;6.0;4.0;3.0;0.0;0.0;66.0;21.0;94.0;96.0;0.0;38.0;42.0;0.0
2856;2023;IESB;1060;GESTAO DE RECURSOS HUMANOS;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE PESSOAS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;261.0;7.0;7.0;125.0;136.0;31.0;18.0;13.0;0.0;31.0;0.0;23.0;5.0;1.0;1.0;1.0;0.0;0.0;7.0;0.0;22.0;0.0;0.0;2.0;5.0;2.0;3.0;0.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;23.0;8.0;0.0;4.0;1.0;0.0
2857;2023;IESB;1060;GESTAO DE RECURSOS HUMANOS;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE PESSOAS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2858;2023;IESB;1060;GESTAO DE RECURSOS HUMANOS;CENTRO UNIVERSITARIO;PRIVADA;GESTAO DE PESSOAS;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;127.0;0.0;0.0;42.0;85.0;2.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0
2859;2023;IESB;1060;GESTAO FINANCEIRA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO FINANCEIRA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;FINANCAS, BANCOS E SEGUROS;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;422.0;0.0;0.0;208.0;214.0;7.0;1.0;6.0;0.0;7.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;6.0;1.0;5.0;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;3.0;0.0;3.0;3.0;0.0
2860;2023;IESB;1060;GESTAO PUBLICA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO PUBLICA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;220.0;6.0;10.0;88.0;132.0;24.0;7.0;17.0;0.0;24.0;0.0;17.0;2.0;2.0;2.0;1.0;0.0;0.0;8.0;0.0;15.0;0.0;0.0;1.0;5.0;2.0;3.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;20.0;4.0;0.0;4.0;1.0;0.0
2861;2023;IESB;1060;GESTAO PUBLICA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO PUBLICA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;240.0;0.0;0.0;120.0;120.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2862;2023;IESB;1060;GESTAO PUBLICA;CENTRO UNIVERSITARIO;PRIVADA;GESTAO PUBLICA;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;250.0;0.0;1.0;123.0;127.0;4.0;1.0;3.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0
2863;2023;IESB;1060;JOGOS DIGITAIS;CENTRO UNIVERSITARIO;PRIVADA;JOGOS DIGITAIS;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);PRODUCAO DE SOFTWARE;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;127.0;9.0;6.0;87.0;40.0;79.0;7.0;72.0;79.0;0.0;0.0;58.0;18.0;3.0;0.0;0.0;0.0;0.0;41.0;2.0;32.0;0.0;0.0;4.0;17.0;1.0;16.0;17.0;0.0;0.0;10.0;6.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;77.0;17.0;40.0;39.0;0.0;5.0;12.0;0.0
2864;2023;IESB;1060;NUTRICAO;CENTRO UNIVERSITARIO;PRIVADA;NUTRICAO;SAUDE E BEM-ESTAR;SAUDE;PROMOCAO, PREVENCAO, TERAPIA E REABILITACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;299.0;23.0;21.0;137.0;162.0;126.0;96.0;30.0;63.0;63.0;0.0;89.0;18.0;7.0;4.0;7.0;1.0;0.0;39.0;9.0;69.0;4.0;0.0;5.0;26.0;21.0;5.0;12.0;14.0;0.0;15.0;3.0;2.0;2.0;4.0;0.0;0.0;7.0;2.0;17.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.0;25.0;83.0;43.0;0.0;17.0;9.0;0.0
2865;2023;IESB;1060;NUTRICAO;CENTRO UNIVERSITARIO;PRIVADA;NUTRICAO;SAUDE E BEM-ESTAR;SAUDE;PROMOCAO, PREVENCAO, TERAPIA E REABILITACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;342.0;27.0;24.0;165.0;177.0;121.0;88.0;33.0;75.0;46.0;0.0;66.0;14.0;10.0;12.0;15.0;3.0;1.0;46.0;9.0;58.0;4.0;0.0;4.0;25.0;15.0;10.0;13.0;12.0;0.0;6.0;4.0;5.0;3.0;6.0;1.0;0.0;10.0;1.0;11.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;118.0;25.0;65.0;55.0;1.0;12.0;13.0;0.0
2866;2023;IESB;1060;ODONTOLOGIA;CENTRO UNIVERSITARIO;PRIVADA;ODONTOLOGIA;SAUDE E BEM-ESTAR;SAUDE;ODONTOLOGIA;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;324.0;35.0;23.0;153.0;171.0;410.0;320.0;90.0;240.0;170.0;0.0;252.0;59.0;43.0;18.0;33.0;5.0;0.0;170.0;17.0;204.0;1.0;0.0;18.0;17.0;12.0;5.0;13.0;4.0;0.0;8.0;7.0;1.0;0.0;0.0;1.0;0.0;13.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;407.0;17.0;237.0;173.0;0.0;5.0;12.0;0.0
2867;2023;IESB;1060;PEDAGOGIA;CENTRO UNIVERSITARIO;PRIVADA;PEDAGOGIA;EDUCACAO;EDUCACAO;FORMACAO DE PROFESSORES SEM AREAS ESPECIFICAS;LICENCIATURA;NAO;PRESENCIAL;GRADUACAO;376.0;37.0;35.0;188.0;188.0;166.0;162.0;4.0;85.0;81.0;0.0;118.0;30.0;6.0;2.0;8.0;2.0;0.0;44.0;15.0;92.0;5.0;0.0;10.0;52.0;52.0;0.0;22.0;30.0;0.0;29.0;16.0;3.0;1.0;3.0;0.0;0.0;15.0;5.0;29.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;165.0;52.0;141.0;25.0;0.0;43.0;9.0;0.0
2868;2023;IESB;1060;PSICOLOGIA;CENTRO UNIVERSITARIO;PRIVADA;PSICOLOGIA;CIENCIAS SOCIAIS, COMUNICACAO E INFORMACAO;CIENCIAS SOCIAIS E COMPORTAMENTAIS;PSICOLOGIA;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;1068.0;36.0;36.0;534.0;534.0;589.0;468.0;121.0;305.0;284.0;0.0;205.0;113.0;51.0;54.0;84.0;63.0;19.0;321.0;26.0;208.0;15.0;0.0;19.0;174.0;143.0;31.0;85.0;89.0;0.0;47.0;49.0;12.0;17.0;26.0;19.0;4.0;88.0;7.0;67.0;10.0;0.0;2.0;1.0;0.0;1.0;1.0;586.0;174.0;269.0;320.0;0.0;70.0;104.0;0.0
2869;2023;IESB;1060;PSICOLOGIA;CENTRO UNIVERSITARIO;PRIVADA;PSICOLOGIA;CIENCIAS SOCIAIS, COMUNICACAO E INFORMACAO;CIENCIAS SOCIAIS E COMPORTAMENTAIS;PSICOLOGIA;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;826.0;36.0;24.0;413.0;413.0;375.0;297.0;78.0;209.0;166.0;0.0;229.0;45.0;24.0;25.0;37.0;13.0;2.0;127.0;23.0;209.0;5.0;0.0;11.0;78.0;70.0;8.0;43.0;35.0;0.0;26.0;20.0;11.0;5.0;11.0;5.0;0.0;27.0;4.0;44.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;374.0;77.0;252.0;123.0;0.0;49.0;29.0;0.0
2870;2023;IESB;1060;RELACOES INTERNACIONAIS;CENTRO UNIVERSITARIO;PRIVADA;RELACOES INTERNACIONAIS;CIENCIAS SOCIAIS, COMUNICACAO E INFORMACAO;CIENCIAS SOCIAIS E COMPORTAMENTAIS;CIENCIAS SOCIAIS E POLITICAS;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;274.0;30.0;13.0;147.0;127.0;153.0;110.0;43.0;149.0;4.0;0.0;138.0;12.0;1.0;0.0;2.0;0.0;0.0;66.0;3.0;77.0;1.0;0.0;6.0;32.0;24.0;8.0;29.0;3.0;0.0;23.0;6.0;1.0;0.0;2.0;0.0;0.0;17.0;0.0;14.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;150.0;31.0;85.0;68.0;0.0;14.0;18.0;0.0
2871;2023;IESB;1060;SERVICO SOCIAL;CENTRO UNIVERSITARIO;PRIVADA;SERVICO SOCIAL;SAUDE E BEM-ESTAR;BEM-ESTAR;SERVICO SOCIAL;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;240.0;0.0;0.0;120.0;120.0;13.0;11.0;2.0;13.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;1.0;0.0;3.0;2.0;8.0;0.0;0.0;0.0;13.0;11.0;2.0;13.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;1.0;0.0;3.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;12.0;1.0;0.0;12.0;1.0;0.0
2872;2023;IESB;1060;TEATRO;CENTRO UNIVERSITARIO;PRIVADA;TEATRO;ARTES E HUMANIDADES;ARTES;MUSICA E ARTES CENICAS;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;125.0;8.0;7.0;0.0;125.0;60.0;39.0;21.0;0.0;60.0;0.0;43.0;8.0;6.0;1.0;1.0;0.0;1.0;30.0;3.0;25.0;1.0;0.0;1.0;9.0;6.0;3.0;0.0;9.0;0.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;60.0;9.0;36.0;24.0;0.0;3.0;6.0;0.0
2873;2023;IESB;1060;TERAPIA OCUPACIONAL;CENTRO UNIVERSITARIO;PRIVADA;TERAPIA OCUPACIONAL;SAUDE E BEM-ESTAR;SAUDE;PROMOCAO, PREVENCAO, TERAPIA E REABILITACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;368.0;22.0;10.0;184.0;184.0;35.0;27.0;8.0;21.0;14.0;0.0;19.0;2.0;5.0;3.0;3.0;3.0;0.0;16.0;5.0;10.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;23.0;12.0;0.0;0.0;0.0;0.0
2874;2023;IESB;1060;TERAPIA OCUPACIONAL;CENTRO UNIVERSITARIO;PRIVADA;TERAPIA OCUPACIONAL;SAUDE E BEM-ESTAR;SAUDE;PROMOCAO, PREVENCAO, TERAPIA E REABILITACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;278.0;5.0;8.0;139.0;139.0;17.0;15.0;2.0;7.0;10.0;0.0;3.0;6.0;2.0;2.0;2.0;2.0;0.0;8.0;1.0;5.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;7.0;0.0;0.0;0.0;0.0
2917;2023;UNICEUB;402;ADMINISTRACAO;CENTRO UNIVERSITARIO;PRIVADA;ADMINISTRACAO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;350.0;13.0;44.0;175.0;175.0;366.0;107.0;259.0;310.0;56.0;0.0;269.0;85.0;5.0;5.0;2.0;0.0;0.0;191.0;9.0;87.0;4.0;1.0;74.0;89.0;34.0;55.0;72.0;17.0;0.0;52.0;33.0;1.0;2.0;1.0;0.0;0.0;32.0;3.0;36.0;2.0;0.0;16.0;4.0;1.0;4.0;3.0;40.0;11.0;58.0;308.0;0.0;14.0;75.0;0.0
2918;2023;UNICEUB;402;ADMINISTRACAO;CENTRO UNIVERSITARIO;PRIVADA;ADMINISTRACAO;NEGOCIOS, ADMINISTRACAO E DIREITO;NEGOCIOS E ADMINISTRACAO;GESTAO E ADMINISTRACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;135.0;5.0;15.0;135.0;0.0;139.0;50.0;89.0;76.0;63.0;0.0;112.0;17.0;3.0;3.0;4.0;0.0;0.0;54.0;4.0;45.0;3.0;0.0;33.0;31.0;15.0;16.0;12.0;19.0;0.0;21.0;5.0;2.0;2.0;1.0;0.0;0.0;5.0;1.0;15.0;1.0;0.0;9.0;1.0;0.0;1.0;1.0;134.0;31.0;24.0;115.0;0.0;9.0;22.0;0.0
2919;2023;UNICEUB;402;ANALISE E DESENVOLVIMENTO DE SISTEMAS;CENTRO UNIVERSITARIO;PRIVADA;SISTEMAS DE INFORMACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);GESTAO E DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;390.0;103.0;138.0;260.0;130.0;365.0;55.0;310.0;219.0;146.0;0.0;303.0;38.0;9.0;5.0;7.0;3.0;0.0;168.0;29.0;113.0;2.0;0.0;53.0;31.0;4.0;27.0;0.0;31.0;0.0;16.0;8.0;3.0;1.0;2.0;1.0;0.0;9.0;3.0;14.0;1.0;0.0;4.0;1.0;0.0;3.0;0.0;78.0;2.0;143.0;222.0;0.0;12.0;19.0;0.0
2920;2023;UNICEUB;402;ANALISE E DESENVOLVIMENTO DE SISTEMAS;CENTRO UNIVERSITARIO;PRIVADA;SISTEMAS DE INFORMACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);GESTAO E DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO;TECNOLOGICO;NAO;PRESENCIAL;GRADUACAO;388.0;66.0;153.0;260.0;128.0;414.0;48.0;366.0;293.0;121.0;0.0;343.0;44.0;14.0;7.0;5.0;1.0;0.0;173.0;31.0;144.0;5.0;1.0;60.0;43.0;5.0;38.0;28.0;15.0;0.0;33.0;9.0;1.0;0.0;0.0;0.0;0.0;14.0;5.0;19.0;0.0;1.0;4.0;0.0;0.0;4.0;1.0;83.0;4.0;141.0;273.0;0.0;9.0;34.0;0.0
2921;2023;UNICEUB;402;ARQUITETURA E URBANISMO;CENTRO UNIVERSITARIO;PRIVADA;ARQUITETURA E URBANISMO;ENGENHARIA, PRODUCAO E CONSTRUCAO;ARQUITETURA E CONSTRUCAO;ARQUITETURA E PLANEJAMENTO URBANO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;542.0;24.0;51.0;542.0;0.0;409.0;316.0;93.0;409.0;0.0;2.0;315.0;57.0;19.0;5.0;3.0;4.0;4.0;229.0;11.0;100.0;3.0;0.0;66.0;61.0;47.0;14.0;61.0;0.0;0.0;39.0;18.0;3.0;0.0;0.0;0.0;1.0;17.0;1.0;37.0;0.0;0.0;6.0;3.0;0.0;5.0;0.0;57.0;14.0;52.0;357.0;0.0;3.0;58.0;0.0
2922;2023;UNICEUB;402;ARQUITETURA E URBANISMO;CENTRO UNIVERSITARIO;PRIVADA;ARQUITETURA E URBANISMO;ENGENHARIA, PRODUCAO E CONSTRUCAO;ARQUITETURA E CONSTRUCAO;ARQUITETURA E PLANEJAMENTO URBANO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;152.0;5.0;15.0;152.0;0.0;150.0;112.0;38.0;150.0;0.0;0.0;113.0;28.0;2.0;1.0;5.0;1.0;0.0;72.0;4.0;45.0;0.0;0.0;29.0;22.0;16.0;6.0;22.0;0.0;0.0;10.0;10.0;0.0;0.0;1.0;1.0;0.0;4.0;1.0;15.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;19.0;2.0;23.0;127.0;0.0;2.0;20.0;0.0
2923;2023;UNICEUB;402;BIOMEDICINA;CENTRO UNIVERSITARIO;PRIVADA;BIOMEDICINA;SAUDE E BEM-ESTAR;SAUDE;TECNOLOGIA DE DIAGNOSTICO E TRATAMENTO MEDICO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;145.0;16.0;32.0;145.0;0.0;190.0;159.0;31.0;186.0;4.0;0.0;156.0;23.0;5.0;5.0;1.0;0.0;0.0;97.0;11.0;44.0;2.0;0.0;36.0;34.0;26.0;8.0;33.0;1.0;0.0;23.0;10.0;1.0;0.0;0.0;0.0;0.0;11.0;4.0;16.0;0.0;0.0;3.0;0.0;0.0;6.0;1.0;21.0;4.0;38.0;152.0;0.0;4.0;30.0;0.0
2924;2023;UNICEUB;402;BIOMEDICINA;CENTRO UNIVERSITARIO;PRIVADA;BIOMEDICINA;SAUDE E BEM-ESTAR;SAUDE;TECNOLOGIA DE DIAGNOSTICO E TRATAMENTO MEDICO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;140.0;0.0;0.0;140.0;0.0;53.0;46.0;7.0;0.0;53.0;0.0;39.0;9.0;0.0;1.0;3.0;1.0;0.0;28.0;1.0;15.0;1.0;1.0;7.0;16.0;14.0;2.0;0.0;16.0;0.0;12.0;2.0;0.0;0.0;1.0;1.0;0.0;7.0;0.0;5.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;6.0;3.0;14.0;39.0;0.0;6.0;10.0;0.0
2925;2023;UNICEUB;402;CIENCIA DA COMPUTACAO;CENTRO UNIVERSITARIO;PRIVADA;CIENCIA DA COMPUTACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);CIENCIA DA COMPUTACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;440.0;87.0;183.0;335.0;105.0;498.0;46.0;452.0;247.0;251.0;1.0;434.0;47.0;9.0;4.0;1.0;2.0;0.0;287.0;18.0;123.0;12.0;0.0;58.0;69.0;6.0;63.0;0.0;69.0;0.0;51.0;11.0;4.0;1.0;0.0;2.0;0.0;26.0;1.0;34.0;1.0;0.0;7.0;1.0;0.0;9.0;0.0;56.0;7.0;103.0;395.0;0.0;14.0;55.0;0.0
2926;2023;UNICEUB;402;CIENCIA DA COMPUTACAO;CENTRO UNIVERSITARIO;PRIVADA;CIENCIA DA COMPUTACAO;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);CIENCIA DA COMPUTACAO;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;300.0;34.0;107.0;150.0;150.0;365.0;35.0;330.0;311.0;54.0;2.0;338.0;22.0;1.0;2.0;0.0;0.0;0.0;177.0;12.0;110.0;10.0;1.0;55.0;54.0;10.0;44.0;47.0;7.0;0.0;46.0;7.0;0.0;1.0;0.0;0.0;0.0;20.0;2.0;26.0;0.0;0.0;6.0;3.0;0.0;2.0;0.0;19.0;3.0;58.0;307.0;0.0;8.0;46.0;0.0
2927;2023;UNICEUB;402;CIENCIA DE DADOS E MACHINE LEARNING;CENTRO UNIVERSITARIO;PRIVADA;CIENCIA DE DADOS;COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);COMPUTACAO E TECNOLOGIAS DA INFORMACAO E COMUNICACAO (TIC);SOLUCOES COMPUTACIONAIS PARA DOMINIOS ESPECIFICOS;BACHARELADO;NAO;PRESENCIAL;GRADUACAO;300.0;21.0;55.0;150.0;150.0;147.0;25.0;122.0;147.0;0.0;0.0;120.0;14.0;7.0;2.0;3.0;1.0;0.0;79.0;10.0;35.0;2.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;26.0;0.0;45.0;102.0;0.0;0.0;0.0;0.0
